timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-01-08T09:46:10,footprint_inference_base,d9f6e0e3-bd70-4408-b7c5-f0f977ad314c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,154.19065950717777,0.003239049086910371,2.1006778862370644e-05,227.2333059456155,191.99920814298866,20.0,0.009648247658036391,0.008116516215437741,0.0008451130981453587,0.018609876971619484,0.0,Spain,ESP,basque country,,,Linux-4.18.0-477.10.1.el8_8.x86_64-x86_64-with-glibc2.28,3.9.7,3.2.0,4,AMD EPYC 75F3 32-Core Processor,1,8 x NVIDIA A100-SXM4-80GB,-1.9745,43.3126,64,machine,N,1.0,0.0
