timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-01-08T11:13:32,footprint_inference_qlora8,31c48a74-b25b-4f1b-9dd2-e8209012d4c8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,257.9607421066612,0.005325304893907258,2.0643857861539877e-05,222.81078006018308,188.57310124524474,20.0,0.01583230994778227,0.013348655678896648,0.0014154428416190464,0.030596408468297948,0.0,Spain,ESP,basque country,,,Linux-4.18.0-477.10.1.el8_8.x86_64-x86_64-with-glibc2.28,3.9.7,3.2.0,4,AMD EPYC 75F3 32-Core Processor,1,8 x NVIDIA A100-SXM4-80GB,-1.9745,43.3126,64,machine,N,1.0,0.0
