timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-01-08T10:05:38,footprint_inference_q4,b6b51c53-5146-4530-9f0f-30d95947e218,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,267.2055478123948,0.004533975424913219,1.6968118596461652e-05,205.947257697912,127.84732686748033,20.0,0.015191878484326399,0.00939010417874897,0.0014678617776785468,0.026049844440753915,0.0,Spain,ESP,basque country,,,Linux-4.18.0-477.10.1.el8_8.x86_64-x86_64-with-glibc2.28,3.9.7,3.2.0,4,AMD EPYC 75F3 32-Core Processor,1,8 x NVIDIA A100-SXM4-80GB,-1.9745,43.3126,64,machine,N,1.0,0.0
