timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-01-08T11:43:09,footprint_inference_post_fp8,da4dcdf2-9ea5-482d-bb5a-d76820bb471e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3000.568700538017,0.0694517710893748,2.3146202610499052e-05,238.64780731952706,225.70123215982156,20.0,0.1966017275920894,0.18595814459976623,0.01647357273416907,0.3990334449260258,0.0,Spain,ESP,basque country,,,Linux-4.18.0-477.10.1.el8_8.x86_64-x86_64-with-glibc2.28,3.9.7,3.2.0,4,AMD EPYC 75F3 32-Core Processor,1,8 x NVIDIA A100-SXM4-80GB,-1.9745,43.3126,64,machine,N,1.0,0.0
